place_id,name,address,cuisine,parent_friendly_level,google_maps_url,phone,website_url,reservation_url
ChIJa75-XgCrQjQRTByUnJ2cOrs,AM.7早午餐,110台灣臺北市信義區大道里中坡南路22巷1號,早午餐,中,https://www.google.com/maps/search/?api=1&query=AM.7%E6%97%A9%E5%8D%88%E9%A4%90&query_place_id=ChIJa75-XgCrQjQRTByUnJ2cOrs,,,
ChIJJ5TFdwCrQjQRPFcwDSGAyqY,Amsterdam 阿姆斯特丹,110台灣臺北市信義區西村里松壽路12號1樓,酒吧/餐酒館,中,https://www.google.com/maps/search/?api=1&query=Amsterdam%20%E9%98%BF%E5%A7%86%E6%96%AF%E7%89%B9%E4%B8%B9&query_place_id=ChIJJ5TFdwCrQjQRPFcwDSGAyqY,,,
ChIJCamUMb6rQjQRbExMTpBfsBo,Ariel lee 章邖．Cafe,106台灣台北市大安区建安里敦化南路一段187巷63號1樓,咖啡廳,中,https://www.google.com/maps/search/?api=1&query=Ariel%20lee%20%E7%AB%A0%E9%82%96%EF%BC%8ECafe&query_place_id=ChIJCamUMb6rQjQRbExMTpBfsBo,,,
ChIJg0p7gZirQjQReoliv50tcNQ,Arthere Café 上樓看看咖啡,110台灣臺北市信義區興雅里忠孝東路五段165巷3弄6號,咖啡廳,中,https://www.google.com/maps/search/?api=1&query=Arthere%20Caf%C3%A9%20%E4%B8%8A%E6%A8%93%E7%9C%8B%E7%9C%8B%E5%92%96%E5%95%A1&query_place_id=ChIJg0p7gZirQjQReoliv50tcNQ,,,
ChIJDwJ18tWpQjQRpGU06naOErQ,Aunt Jan早午餐店,103台灣臺北市大同區星明里太原路177號,早午餐,中,https://www.google.com/maps/search/?api=1&query=Aunt%20Jan%E6%97%A9%E5%8D%88%E9%A4%90%E5%BA%97&query_place_id=ChIJDwJ18tWpQjQRpGU06naOErQ,,,
ChIJAwlEckevQjQRrkCMoS_2vKs,Banana Blue Coffee 士林店,11145台灣臺北市士林區舊佳里中正路182號,咖啡廳,中,https://www.google.com/maps/search/?api=1&query=Banana%20Blue%20Coffee%20%E5%A3%AB%E6%9E%97%E5%BA%97&query_place_id=ChIJAwlEckevQjQRrkCMoS_2vKs,,,
ChIJpzAb-5mtQjQRjYYhoB8h790,Bigtom Cafe 內湖店 - 無罪甜生活咖啡館,114台灣臺北市內湖區港墘里瑞光路258巷33號,早午餐,中,https://www.google.com/maps/search/?api=1&query=Bigtom%20Cafe%20%E5%85%A7%E6%B9%96%E5%BA%97%20-%20%E7%84%A1%E7%BD%AA%E7%94%9C%E7%94%9F%E6%B4%BB%E5%92%96%E5%95%A1%E9%A4%A8&query_place_id=ChIJpzAb-5mtQjQRjYYhoB8h790,,,
ChIJ8cB1EeatQjQRzyJE5xssb_M,Boulevard Cafe 林蔭美式餐酒食,111台灣臺北市士林區至善路二段33號,酒吧/餐酒館,中,https://www.google.com/maps/search/?api=1&query=Boulevard%20Cafe%20%E6%9E%97%E8%94%AD%E7%BE%8E%E5%BC%8F%E9%A4%90%E9%85%92%E9%A3%9F&query_place_id=ChIJ8cB1EeatQjQRzyJE5xssb_M,,,
ChIJDW94bgCpQjQR2f0ar4hGV3w,BREW & KITCHEN,104台灣臺北市中山區民安里中山北路二段16巷6號,早午餐,中,https://www.google.com/maps/search/?api=1&query=BREW%20%26%20KITCHEN&query_place_id=ChIJDW94bgCpQjQR2f0ar4hGV3w,,,
ChIJ4zZbxq-pQjQRPJZHyQZzTIo,BRO Coffee & Pizza Bar - 寵物友善,111台灣臺北市士林區仁勇里小東街34號,披薩,中,https://www.google.com/maps/search/?api=1&query=BRO%20Coffee%20%26%20Pizza%20Bar%20-%20%E5%AF%B5%E7%89%A9%E5%8F%8B%E5%96%84&query_place_id=ChIJ4zZbxq-pQjQRPJZHyQZzTIo,,,
